Event.Id,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Abbreviation,Sum_Total_Injuries,Safety_Score,US_State
20060313X00291,Accident,2006-02-11,"ARLINGTON, WA",United States,Non-Fatal,Substantial,Airplane,Ercoupe,415-C,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20060503X00497,Accident,2006-04-18,"SHELTON, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20060525X00630,Accident,2006-04-26,"NORTHPORT, WA",United States,Non-Fatal,Substantial,Airplane,Schmidt,RV7A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20060525X00635,Accident,2006-05-04,"PORT ANGELES, WA",United States,Non-Fatal,Substantial,Airplane,Murphy aircraft,Renegade,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20060616X00754,Accident,2006-05-19,"VAUGHN, WA",United States,Non-Fatal,Substantial,Airplane,Ercoupe (eng & research corp.),415-C,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,WA,2.0,2.0,Washington
20060717X00956,Accident,2006-06-18,"SHELTON, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,150K,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,WA,1.0,1.0,Washington
20060711X00922,Accident,2006-06-25,"CENTER ISLAND, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,182K,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20060726X01022,Accident,2006-06-28,"OLYMPIA, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,177A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20060817X01205,Accident,2006-07-23,"LAMONT, WA",United States,Non-Fatal,Substantial,Airplane,Grumman-schweizer,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,1.0,VMC,WA,1.0,1.0,Washington
20060901X01282,Accident,2006-07-25,"AUBURN, WA",United States,Non-Fatal,Substantial,Airplane,Maule,M-7-235C,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20060906X01302,Accident,2006-08-05,"PORT ANGELES, WA",United States,Non-Fatal,Substantial,Airplane,Piggott,Bearhawk,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20061004X01450,Accident,2006-08-07,"GREENACRES, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-23-250,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,WA,0.0,0.0,Washington
20061004X01449,Accident,2006-08-23,"AUBURN, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-20-150,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20061004X01452,Accident,2006-09-07,"SHELTON, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,182RG,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20061011X01497,Accident,2006-09-24,"BREWSTER, WA",United States,Non-Fatal,Substantial,Airplane,Northwing,Apache Sport,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,WA,1.0,1.0,Washington
20061114X01668,Accident,2006-10-05,"SPOKANE, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,T182T,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20061122X01706,Accident,2006-10-20,"FRIDAY HARBOR, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,210E,1.0,Reciprocating,Personal,0.0,0.0,0.0,6.0,VMC,WA,0.0,0.0,Washington
20070119X00074,Accident,2006-12-01,"POINT ROBERTS, WA",United States,Non-Fatal,Substantial,Airplane,Riley,D-16A,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20070130X00114,Accident,2007-01-04,"BUCKLEY, WA",United States,Non-Fatal,Substantial,Airplane,American champion (acac),8GCBC,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20070427X00471,Accident,2007-03-19,"DAVENPORT, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,150A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20070501X00492,Accident,2007-03-30,"ENUMCLAW, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20070617X00756,Accident,2007-05-04,"LOPEZ ISLAND, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,180G,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20070616X00743,Accident,2007-05-18,"RENTON, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,A185F,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20070723X00991,Accident,2007-06-14,"ROCHE HARBOR, WA",United States,Non-Fatal,Substantial,Airplane,Nelson,Murphy SR3500 Moose,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,WA,1.0,3.0,Washington
20070723X00995,Accident,2007-06-26,"EVERETT, WA",United States,Non-Fatal,Substantial,Airplane,Hammer,Thorp T-18,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,WA,1.0,1.0,Washington
20070730X01059,Accident,2007-06-26,"GREENWATER, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20070808X01159,Accident,2007-07-07,"SPANAWAY, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,0.0,2.0,1.0,VMC,WA,2.0,2.0,Washington
20070815X01190,Accident,2007-07-09,"Mukilteo, WA",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,WA,1.0,3.0,Washington
20070908X01336,Accident,2007-08-05,"TOLEDO, WA",United States,Non-Fatal,Substantial,Airplane,"Six chutter, inc.",SR7,1.0,Reciprocating,Personal,0.0,2.0,0.0,1.0,VMC,WA,2.0,6.0,Washington
20071011X01554,Accident,2007-08-09,"BREMERTON, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,182P,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20070831X01284,Accident,2007-08-09,"Waterville, WA",United States,Non-Fatal,Destroyed,Airplane,Eagle aircraft co.,Eagle DW-1,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20070912X01383,Accident,2007-08-11,"SILVERDALE, WA",United States,Non-Fatal,Substantial,Airplane,Mapes,Kitfox V,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,WA,1.0,1.0,Washington
20070912X01385,Accident,2007-08-14,"SEATTLE, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172B,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20070928X01474,Accident,2007-08-15,"OLYMPIA, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20071026X01667,Accident,2007-08-19,"LEAVENWORTH, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,2.0,2.0,VMC,WA,2.0,2.0,Washington
20071011X01552,Accident,2007-08-26,"BLAINE, WA",United States,Non-Fatal,Substantial,Airplane,Curtiss-wright,Travel Air 4000,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20071004X01509,Accident,2007-09-01,"Goldendale, WA",United States,Non-Fatal,Minor,Airplane,Ayres,SR2,1.0,Reciprocating,Instructional,0.0,1.0,0.0,1.0,VMC,WA,1.0,3.0,Washington
20071009X01536,Accident,2007-09-03,"FALL CITY, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,182P,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20071009X01534,Accident,2007-09-03,"SHELTON, WA",United States,Non-Fatal,Substantial,Airplane,Aeronca,S15AC,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20071001X01485,Accident,2007-09-08,"PORT TOWNSEND, WA",United States,Non-Fatal,Substantial,Airplane,Stinson,108-2,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,WA,1.0,1.0,Washington
20071102X01715,Accident,2007-09-23,"WOODLAND, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,150L,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20071017X01609,Accident,2007-10-07,"Naches, WA",United States,Fatal,Destroyed,Airplane,Cessna,208B,1.0,Turbo Prop,Personal,10.0,0.0,0.0,1.0,IMC,WA,10.0,60.0,Washington
20071102X01706,Accident,2007-10-28,"Sequim, WA",United States,Fatal,Destroyed,Airplane,Grumman american,AA-5A,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,WA,1.0,6.0,Washington
20071205X01901,Accident,2007-10-29,"N. BONNEVILLE, WA",United States,Non-Fatal,Substantial,Airplane,Bagnall harold e,Kitfox Lite 2,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20071210X01921,Accident,2007-11-24,"YELM, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18A-135,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20071226X01992,Accident,2007-12-08,"SPOKANE, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,182,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20080117X00069,Accident,2008-01-13,"Centerville, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,WA,1.0,3.0,Washington
20080211X00167,Accident,2008-02-02,"Mukilteo, WA",United States,Non-Fatal,Substantial,Airplane,Bellanca,17-30A,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,WA,1.0,1.0,Washington
20080221X00222,Accident,2008-02-16,"Stanwood, WA",United States,Fatal,Substantial,Airplane,Munson,RV-6A,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,WA,2.0,12.0,Washington
20080416X00498,Accident,2008-03-16,"Bremerton, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20080422X00531,Accident,2008-03-22,"Colfax, WA",United States,Non-Fatal,Substantial,Airplane,Grumman-schweizer,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20080403X00422,Accident,2008-03-25,"Dayton, WA",United States,Non-Fatal,Substantial,Airplane,Grumman,G-164A,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,WA,1.0,3.0,Washington
20080417X00510,Accident,2008-04-11,"Concrete, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,WA,1.0,3.0,Washington
20080506X00619,Accident,2008-04-12,"Monroe, WA",United States,Non-Fatal,Substantial,Airplane,Maule,M-5-235C,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,WA,0.0,0.0,Washington
20080514X00664,Accident,2008-04-12,"Twisp, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,WA,1.0,3.0,Washington
20080529X00753,Accident,2008-04-27,"Waitsburg, WA",United States,Non-Fatal,Substantial,Airplane,Air tractor,AT-502,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20080508X00636,Accident,2008-05-02,"Vancouver, WA",United States,Fatal,Substantial,Airplane,Yakovlev,Yak 52,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,WA,2.0,12.0,Washington
20080515X00672,Accident,2008-05-09,"Kent, WA",United States,Fatal,Substantial,Airplane,Thorp,T-18,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,WA,1.0,6.0,Washington
20080602X00765,Accident,2008-05-19,"Olympia, WA",United States,Non-Fatal,Substantial,Airplane,Babcock,KR-2,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20080625X00915,Accident,2008-05-25,"Chehalis, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,182D,1.0,Reciprocating,Personal,0.0,0.0,1.0,3.0,VMC,WA,1.0,1.0,Washington
20080606X00804,Accident,2008-05-30,"Tacoma, WA",United States,Non-Fatal,Substantial,Airplane,Aero commander,690A,2.0,Turbo Prop,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20080605X00798,Accident,2008-05-31,"Moses Lake, WA",United States,Fatal,Substantial,Airplane,Quad city ultralight aircraft,Challenger LSS,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,WA,1.0,6.0,Washington
20080605X00799,Accident,2008-06-02,"Arlington, WA",United States,Non-Fatal,Substantial,Airplane,Davison,Vari Eze,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,WA,1.0,3.0,Washington
20080701X00959,Accident,2008-06-04,"Bremerton, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172P,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20080707X00982,Accident,2008-06-10,"Wenatchee, WA",United States,Non-Fatal,Substantial,Airplane,Clarke colin,Glastar,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20080703X00979,Accident,2008-06-17,"Point Roberts, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,T182T,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20080723X01104,Accident,2008-06-27,"Skykomish, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20080811X01205,Accident,2008-07-08,"Arlington, WA",United States,Non-Fatal,Substantial,Airplane,Evektor-aerotechnik,SportStar,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20080807X01179,Accident,2008-07-09,"Metaline Falls, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,182J,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20081003X17533,Accident,2008-07-20,"Leavenworth, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172M,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20080801X01142,Accident,2008-07-24,"Shelton, WA",United States,Fatal,Destroyed,Airplane,Cessna,A185F,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,WA,2.0,12.0,Washington
20080815X01254,Accident,2008-07-24,"Chehalis, WA",United States,Non-Fatal,Substantial,Airplane,Mooney,M20K,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20080731X01132,Accident,2008-07-27,"McMurray, WA",United States,Fatal,Substantial,Airplane,Cessna,172N,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,WA,3.0,18.0,Washington
20080811X01208,Accident,2008-08-01,"Cliffdell, WA",United States,Fatal,Destroyed,Airplane,Long,Lancair ES,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,WA,2.0,12.0,Washington
20080826X01332,Accident,2008-08-04,"Kenmore, WA",United States,Non-Fatal,Substantial,Airplane,De havilland,Beaver DHC-2 MK.1,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20080828X01349,Accident,2008-08-07,"Waterville, WA",United States,Non-Fatal,Substantial,Airplane,Lyons,Navajo HKS,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,WA,2.0,2.0,Washington
20080908X01407,Accident,2008-08-12,"Auburn, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,210E,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,WA,1.0,3.0,Washington
20080908X01408,Accident,2008-08-12,"Puyallup, WA",United States,Non-Fatal,Substantial,Airplane,Anglin,RV-6,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,WA,1.0,3.0,Washington
20080819X01261,Accident,2008-08-14,"Richland, WA",United States,Fatal,Substantial,Airplane,Kolb,Mark III,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,WA,1.0,6.0,Washington
20080917X01481,Accident,2008-08-18,"Moses Lake, WA",United States,Non-Fatal,Substantial,Airplane,Wheat,Excalibur EX,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20081003X17541,Accident,2008-08-25,"Vancouver, WA",United States,Non-Fatal,Substantial,Airplane,Anderson r e/abromavich l j,LANCAIR 360,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20081017X43020,Accident,2008-09-14,"Napavine, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,WA,1.0,1.0,Washington
20081003X17553,Accident,2008-09-20,"Stevenson, WA",United States,Non-Fatal,Substantial,Airplane,Stearman aircraft,C3-B,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20081006X55249,Accident,2008-09-30,"Spokane, WA",United States,Non-Fatal,Substantial,Airplane,Laird,LC-1B-300,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20081006X60010,Accident,2008-10-01,"Arlington, WA",United States,Non-Fatal,Substantial,Airplane,North american,AT-6,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20081006X90012,Accident,2008-10-03,"Lynden, WA",United States,Non-Fatal,Substantial,Airplane,Piper,J3C-65,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20081023X00019,Accident,2008-10-23,"Concrete, WA",United States,Fatal,Substantial,Airplane,Stinson,108-1,1.0,Reciprocating,Personal,1.0,0.0,2.0,0.0,VMC,WA,3.0,8.0,Washington
20081113X85810,Accident,2008-11-12,"White  Swan, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,182S,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090128X35811,Accident,2008-11-14,"Port Townsend, WA",United States,Non-Fatal,Substantial,Airplane,Beech,K35,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20090113X55612,Accident,2008-11-24,"Onalaska, WA",United States,Non-Fatal,Substantial,Airplane,Tarantola,RV6A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090203X42525,Accident,2009-02-02,"Ellensburg, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090209X44822,Accident,2009-02-09,"Bow, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172D,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,WA,1.0,3.0,Washington
20090223X25803,Accident,2009-02-19,"Camas, WA",United States,Non-Fatal,Substantial,Airplane,Ercoupe,415-E,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090330X65230,Accident,2009-03-19,"Ellensburg, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090406X41140,Accident,2009-04-04,"Snohomish, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172S,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090408X61009,Accident,2009-04-07,"Richland, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,172L,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090413X22709,Accident,2009-04-09,"Jefferson, WA",United States,Non-Fatal,Substantial,Airplane,Remos aircraft gmbh,Gemini Remos,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,WA,1.0,1.0,Washington
20090416X73337,Accident,2009-04-16,"Lopez Island, WA",United States,Non-Fatal,Substantial,Airplane,Raytheon aircraft company,A36,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,WA,0.0,0.0,Washington
20090427X31901,Accident,2009-04-26,"Mansfield, WA",United States,Non-Fatal,Substantial,Airplane,Goodacre,CA4-HP,1.0,Reciprocating,Personal,0.0,3.0,0.0,0.0,VMC,WA,3.0,9.0,Washington
20090501X90155,Accident,2009-05-01,"Puyallup, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,182Q,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,WA,1.0,3.0,Washington
20090504X02231,Accident,2009-05-04,"Colfax, WA",United States,Non-Fatal,Substantial,Airplane,Grumman,G-164B,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090521X25139,Accident,2009-05-18,"Tacoma, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,185E,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,IMC,WA,0.0,0.0,Washington
20090525X63104,Accident,2009-05-24,"Tacoma, WA",United States,Non-Fatal,Substantial,Airplane,Stinson,SR-8B,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20090525X23954,Accident,2009-05-25,"Seattle, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,210,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,WA,0.0,0.0,Washington
20090602X43222,Accident,2009-06-02,"Wenatchee, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,A185F,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090608X30506,Accident,2009-06-07,"Bellingham, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,180J,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,WA,0.0,0.0,Washington
20090611X90556,Accident,2009-06-10,"Moses Lake, WA",United States,Non-Fatal,Substantial,Airplane,Smith albert f,CHALLENGER TWO,1.0,Reciprocating,Instructional,0.0,1.0,0.0,1.0,VMC,WA,1.0,3.0,Washington
20090617X42022,Accident,2009-06-14,"Wenatchee, WA",United States,Non-Fatal,Substantial,Airplane,Clarke colin a,Glastar,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20090618X45204,Accident,2009-06-17,"Arlington, WA",United States,Non-Fatal,Substantial,Airplane,Dornier gmbh,ALPHA-JET,2.0,Turbo Fan,Positioning,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090619X31220,Accident,2009-06-20,"Olympia, WA",United States,Non-Fatal,Substantial,Airplane,North american/victoria mnt lt,AT-6A,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20090622X93729,Accident,2009-06-22,"Coupeville, WA",United States,Non-Fatal,Substantial,Airplane,Jenkins jack,GLASTAR SP,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090625X24118,Accident,2009-06-24,"Bellevue, WA",United States,Non-Fatal,Substantial,Airplane,Weston,SEA-ERA,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090628X13313,Accident,2009-06-28,"Rimrock, WA",United States,Fatal,Substantial,Airplane,Cessna,172M,1.0,Reciprocating,Personal,2.0,0.0,1.0,0.0,VMC,WA,3.0,13.0,Washington
20090706X85516,Accident,2009-07-05,"Gig Harbor, WA",United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20090706X90306,Accident,2009-07-05,"Arlington, WA",United States,Non-Fatal,Substantial,Airplane,Nalis,GLASTAR,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090714X83239,Accident,2009-07-12,"Sequim, WA",United States,Non-Fatal,Substantial,Airplane,Mid-south custom craft inc,SH-2R,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20090716X54756,Accident,2009-07-15,"Snohomish, WA",United States,Non-Fatal,Substantial,Airplane,Evektor-aerotechnik as,SPORTSTAR,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20090722X33920,Accident,2009-07-22,"Elma, WA",United States,Fatal,Destroyed,Airplane,Mooney,M20C,1.0,Reciprocating,Aerial Observation,1.0,0.0,0.0,0.0,VMC,WA,1.0,6.0,Washington
20090727X81723,Accident,2009-07-22,"Walla Walla, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-30,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20090723X54623,Accident,2009-07-23,"Metaline Falls, WA",United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,WA,0.0,0.0,Washington
20090724X20725,Accident,2009-07-24,"Washougal, WA",United States,Non-Fatal,Substantial,Airplane,Cessna,150H,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,WA,1.0,1.0,Washington
20090810X75326,Accident,2009-08-06,"Eatonville, WA",United States,Non-Fatal,Substantial,Airplane,Luscombe,8A,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,WA,0.0,0.0,Washington
20090818X64821,Accident,2009-08-17,"Wenatchee, WA",United States,Non-Fatal,Substantial,Airplane,Rockwell,690,2.0,Turbo Prop,Personal,0.0,0.0,0.0,4.0,VMC,WA,0.0,0.0,Washington
